nombre_producto,fecha,semana,categoria,tienda,comuna,region,motivo,subtipo,area_responsable,unidades_merma,costo_unitario,valor_total_merma
ZANAHORIA BOLSA 1 KG,2016-12-08,49,OTRAS VERDURAS,TEMUCO II,TEMUCO,IX,Vencimiento,Caducidad,Bodega,7,3846,26922
ZANAHORIA BOLSA 1 KG,2016-12-16,50,OTRAS VERDURAS,TEMUCO II,TEMUCO,IX,Vencimiento,Caducidad,Bodega,7,3846,26922
ZANAHORIA BOLSA 1 KG,2016-12-13,50,OTRAS VERDURAS,TEMUCO IV,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,547,547
PAÑAL PREMIUM BABYSEC XXG 16 UN,2016-12-16,50,PANALES BEBE,TEMUCO IV,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,2669,2669
"FLAN NESTLE 110 GR, CHOCOLATE",2016-12-11,49,POSTRES FRESCOS,ANGOL,ANGOL,IX,Clientes,Manipulacion,Sala de Ventas,1,207,207
"FLAN NESTLE 110 GR, CHOCOLATE",2016-12-04,48,POSTRES FRESCOS,TEMUCO IV,TEMUCO,IX,Vencimiento,Caducidad,Bodega,1,207,207
"FLAN NESTLE 110 GR, CHOCOLATE",2016-12-11,49,POSTRES FRESCOS,TEMUCO IV,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,207,207
"FLAN NESTLE 110 GR, CHOCOLATE",2016-12-03,48,POSTRES FRESCOS,TEMUCO V,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,207,207
PACK TUBIFRUT SABORES EL VERGEL 5x60 GR,2016-12-10,49,CONSERVAS DE FRUTAS,TEMUCO II,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,578,578
PACK TUBIFRUT SABORES EL VERGEL 5x60 GR,2016-12-18,50,CONSERVAS DE FRUTAS,TEMUCO II,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,578,578
PACK TUBIFRUT SABORES EL VERGEL 5x60 GR,2016-12-05,49,CONSERVAS DE FRUTAS,TEMUCO IV,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,535,535
PACK TUBIFRUT SABORES EL VERGEL 5x60 GR,2016-12-25,51,CONSERVAS DE FRUTAS,TEMUCO V,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,535,535
GALLETA CHAMPAÑITA COSTA 85 GR,2016-12-03,48,GALLETAS,ANGOL,ANGOL,IX,Clientes,Manipulacion,Sala de Ventas,1,431,431
GALLETA CHAMPAÑITA COSTA 85 GR,2016-12-09,49,GALLETAS,ANGOL,ANGOL,IX,Clientes,Manipulacion,Sala de Ventas,1,431,431
GALLETA CHAMPAÑITA COSTA 85 GR,2016-12-12,50,GALLETAS,ANGOL,ANGOL,IX,Clientes,Manipulacion,Sala de Ventas,1,431,431
GALLETA CHAMPAÑITA COSTA 85 GR,2016-12-03,48,GALLETAS,TEMUCO II,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,431,431
GALLETA CHAMPAÑITA COSTA 85 GR,2016-12-04,48,GALLETAS,TEMUCO III,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,431,431
GALLETA CHAMPAÑITA COSTA 85 GR,2016-12-18,50,GALLETAS,TEMUCO IV,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,431,431
GALLETA CHAMPAÑITA COSTA 85 GR,2016-12-26,52,GALLETAS,TEMUCO IV,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,431,431
GALLETA CHAMPAÑITA COSTA 85 GR,2016-12-02,48,GALLETAS,TEMUCO V,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,431,431
GALLETA CHAMPAÑITA COSTA 85 GR,2016-12-18,50,GALLETAS,TEMUCO V,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,431,431
BOLSA BOMBON COQUET 40 UNDS,2016-12-15,50,CHOCOLATES,TEMUCO IV,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,891,891
PACK GALLETAS COLACION BE COOKIES 5 UN,2016-12-03,48,PASTELES ENVASADOS,TEMUCO II,TEMUCO,IX,Vencimiento,Caducidad,Bodega,10,8000,80000
PACK GALLETAS COLACION BE COOKIES 5 UN,2016-12-19,51,PASTELES ENVASADOS,TEMUCO II,TEMUCO,IX,Vencimiento,Caducidad,Bodega,8,6400,51200
PACK GALLETAS COLACION BE COOKIES 5 UN,2016-12-03,48,PASTELES ENVASADOS,TEMUCO III,TEMUCO,IX,Vencimiento,Caducidad,Bodega,13,10400,135200
HARINA S/POLVO SUAZO 1 KG,2016-12-03,48,HARINAS,TEMUCO V,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,529,529
HARINA S/POLVO MERKAT 10 KG,2016-12-15,50,HARINAS,TEMUCO III,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,5,15000,75000
ALFAJOR PELAYO 30 GR,2016-12-22,51,PASTELES ENVASADOS,TEMUCO IV,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,20,1380,27600
CHORICILLO COCKTAIL WINTER 250GRS,2016-12-10,49,CECINAS VACIO,TEMUCO V,TEMUCO,IX,Vencimiento,Caducidad,Bodega,5,6085,30425
CHORICILLO COCKTAIL WINTER 250GRS,2016-12-15,50,CECINAS VACIO,TEMUCO V,TEMUCO,IX,Vencimiento,Caducidad,Bodega,8,9736,77888
DURAZNO EN CUBITO MERKAT 590 GR,2016-12-08,49,CONSERVAS DE FRUTAS,TEMUCO IV,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,2,1112,2224
DURAZNO EN CUBITO MERKAT 590 GR,2016-12-11,49,CONSERVAS DE FRUTAS,TEMUCO IV,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,4,2225,8900
DURAZNO EN CUBITO MERKAT 590 GR,2016-12-16,50,CONSERVAS DE FRUTAS,TEMUCO IV,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,556,556
DURAZNO EN CUBITO MERKAT 590 GR,2016-12-22,51,CONSERVAS DE FRUTAS,TEMUCO IV,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,556,556
DURAZNO EN CUBITO MERKAT 590 GR,2016-12-19,51,CONSERVAS DE FRUTAS,TEMUCO V,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,4,2225,8900
CERV CRISTAL 350 CC LATA.,2016-12-05,49,CERVEZAS,ANGOL,ANGOL,IX,Clientes,Manipulacion,Sala de Ventas,1,350,350
CERV CRISTAL 350 CC LATA.,2016-12-06,49,CERVEZAS,ANGOL,ANGOL,IX,Clientes,Manipulacion,Sala de Ventas,1,350,350
CERV CRISTAL 350 CC LATA.,2016-12-10,49,CERVEZAS,ANGOL,ANGOL,IX,Clientes,Manipulacion,Sala de Ventas,1,350,350
CERV CRISTAL 350 CC LATA.,2016-12-16,50,CERVEZAS,TEMUCO III,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,350,350
CERV CRISTAL 350 CC LATA.,2016-12-04,48,CERVEZAS,TEMUCO IV,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,350,350
CERV CRISTAL 350 CC LATA.,2016-12-17,50,CERVEZAS,TEMUCO IV,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,350,350
DURAZNO EN MITAD ACONCAGUA 425 GR,2016-12-09,49,CONSERVAS DE FRUTAS,TEMUCO V,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,551,551
PAPAS FRITAS SOUR CREAM STAX LAYS 40GR,2016-12-15,50,PAPAS FRITAS,ANGOL,ANGOL,IX,Clientes,Manipulacion,Sala de Ventas,1,304,304
PAPAS FRITAS SOUR CREAM STAX LAYS 40GR,2016-12-02,48,PAPAS FRITAS,TEMUCO III,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,304,304
PAPAS FRITAS SOUR CREAM STAX LAYS 40GR,2016-12-12,50,PAPAS FRITAS,TEMUCO IV,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,304,304
POROTOS ESPAÑOL SELECTA 1 KG,2016-12-19,51,LEGUMBRES,TEMUCO IV,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,1770,1770
PIZZA FAMILIAR NAPOLITANA MERKAT 462 GRS,2016-12-17,50,PIZZAS Y MASAS,TEMUCO III,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,1376,1376
PIZZA FAMILIAR NAPOLITANA MERKAT 462 GRS,2016-12-26,52,PIZZAS Y MASAS,TEMUCO V,TEMUCO,IX,Vencimiento,Caducidad,Bodega,2,2752,5504
SUAVIZANTE PARA ROPA CLASSIC SOFT 1 LT,2016-12-04,48,SUAVIZANTE,ANGOL,ANGOL,IX,Clientes,Manipulacion,Sala de Ventas,1,1202,1202
SUAVIZANTE PARA ROPA CLASSIC SOFT 1 LT,2016-12-12,50,SUAVIZANTE,TEMUCO II,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,1192,1192
SUAVIZANTE PARA ROPA CLASSIC SOFT 1 LT,2016-12-09,49,SUAVIZANTE,TEMUCO V,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,2,2429,4858
SUAVIZANTE PARA ROPA CLASSIC SOFT 1 LT,2016-12-15,50,SUAVIZANTE,TEMUCO V,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,1214,1214
CORBATAS SUAZO 400 GR,2016-12-04,48,FIDEOS Y PASTAS,TEMUCO III,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,396,396
CORBATAS SUAZO 400 GR,2016-12-22,51,FIDEOS Y PASTAS,TEMUCO IV,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,396,396
CORBATAS SUAZO 400 GR,2016-12-23,51,FIDEOS Y PASTAS,TEMUCO IV,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,396,396
CORBATAS SUAZO 400 GR,2016-12-23,51,FIDEOS Y PASTAS,TEMUCO V,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,396,396
CORBATAS SUAZO 400 GR,2016-12-25,51,FIDEOS Y PASTAS,TEMUCO V,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,396,396
DET POLVO MERKAT MATIC ECONOMICO 1KG,2016-12-04,48,DETERGENTES,ANGOL,ANGOL,IX,Clientes,Manipulacion,Sala de Ventas,2,1450,2900
DET POLVO MERKAT MATIC ECONOMICO 1KG,2016-12-03,48,DETERGENTES,TEMUCO III,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,725,725
DET POLVO MERKAT MATIC ECONOMICO 1KG,2016-12-25,51,DETERGENTES,TEMUCO III,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,725,725
DET POLVO MERKAT MATIC ECONOMICO 1KG,2016-12-06,49,DETERGENTES,TEMUCO IV,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,2,1450,2900
DET POLVO MERKAT MATIC ECONOMICO 1KG,2016-12-09,49,DETERGENTES,TEMUCO IV,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,725,725
DET POLVO MERKAT MATIC ECONOMICO 1KG,2016-12-03,48,DETERGENTES,TEMUCO V,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,725,725
DET POLVO MERKAT MATIC ECONOMICO 1KG,2016-12-04,48,DETERGENTES,TEMUCO V,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,725,725
DET POLVO MERKAT MATIC ECONOMICO 1KG,2016-12-16,50,DETERGENTES,TEMUCO V,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,725,725
CHOCOL ROLLS C/MANI CROCANTE COSTA 150GR,2016-12-22,51,CHOCOLATES,TEMUCO III,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,853,853
ROLLS NUTS COSTA 170 GR,2016-12-10,49,CHOCOLATES,TEMUCO IV,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,854,854
ROLLS NUTS COSTA 170 GR,2016-12-20,51,CHOCOLATES,TEMUCO V,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,854,854
ARROZ G2 LARGO ANCHO MIRAFLORES 1 KG,2016-12-10,49,ARROZ,TEMUCO III,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,767,767
ARROZ G2 LARGO ANCHO MIRAFLORES 1 KG,2016-12-22,51,ARROZ,TEMUCO III,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,767,767
CHORITOS EN ACEITE SAN JOSE 190 GR,2016-12-16,50,CONSERVAS DE MARISCOS,TEMUCO III,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,42,34014,1428588
DET POLVO OMO MATIC MULTIACCION 1KG,2016-12-11,49,DETERGENTES,TEMUCO V,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,2,6704,13408
PASTA MAX WHITE CLEAN MINT COLGATE 103GR,2016-12-12,50,PASTA DENTAL,TEMUCO V,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,1082,1082
ESPIRALES ROMANO 400 GR,2016-12-18,50,FIDEOS Y PASTAS,ANGOL,ANGOL,IX,Clientes,Manipulacion,Sala de Ventas,2,518,1036
ESPIRALES ROMANO 400 GR,2016-12-20,51,FIDEOS Y PASTAS,ANGOL,ANGOL,IX,Clientes,Manipulacion,Sala de Ventas,1,262,262
ESPIRALES ROMANO 400 GR,2016-12-23,51,FIDEOS Y PASTAS,ANGOL,ANGOL,IX,Clientes,Manipulacion,Sala de Ventas,1,262,262
ESPIRALES ROMANO 400 GR,2016-12-03,48,FIDEOS Y PASTAS,TEMUCO II,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,2,564,1128
ESPIRALES ROMANO 400 GR,2016-12-02,48,FIDEOS Y PASTAS,TEMUCO III,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,280,280
ESPIRALES ROMANO 400 GR,2016-12-03,48,FIDEOS Y PASTAS,TEMUCO III,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,2,560,1120
ESPIRALES ROMANO 400 GR,2016-12-06,49,FIDEOS Y PASTAS,TEMUCO III,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,285,285
ESPIRALES ROMANO 400 GR,2016-12-08,49,FIDEOS Y PASTAS,TEMUCO III,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,285,285
ESPIRALES ROMANO 400 GR,2016-12-09,49,FIDEOS Y PASTAS,TEMUCO III,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,285,285
ESPIRALES ROMANO 400 GR,2016-12-11,49,FIDEOS Y PASTAS,TEMUCO III,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,2,574,1148
ESPIRALES ROMANO 400 GR,2016-12-12,50,FIDEOS Y PASTAS,TEMUCO III,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,3,860,2580
ESPIRALES ROMANO 400 GR,2016-12-15,50,FIDEOS Y PASTAS,TEMUCO III,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,287,287
ESPIRALES ROMANO 400 GR,2016-12-25,51,FIDEOS Y PASTAS,TEMUCO III,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,10,2881,28810
ESPIRALES ROMANO 400 GR,2016-12-05,49,FIDEOS Y PASTAS,TEMUCO IV,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,286,286
ESPIRALES ROMANO 400 GR,2016-12-18,50,FIDEOS Y PASTAS,TEMUCO IV,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,288,288
ESPIRALES ROMANO 400 GR,2016-12-24,51,FIDEOS Y PASTAS,TEMUCO IV,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,288,288
ESPIRALES ROMANO 400 GR,2016-12-08,49,FIDEOS Y PASTAS,TEMUCO V,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,3,870,2610
ESPIRALES ROMANO 400 GR,2016-12-10,49,FIDEOS Y PASTAS,TEMUCO V,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,3,870,2610
ESPIRALES ROMANO 400 GR,2016-12-11,49,FIDEOS Y PASTAS,TEMUCO V,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,290,290
ESPIRALES ROMANO 400 GR,2016-12-15,50,FIDEOS Y PASTAS,TEMUCO V,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,292,292
ESPIRALES ROMANO 400 GR,2016-12-16,50,FIDEOS Y PASTAS,TEMUCO V,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,6,1751,10506
BANDEJA HUEVOS TRENCITO 50 UND,2016-12-18,50,CONFITES DE TEMPORADA,ANGOL,ANGOL,IX,Clientes,Manipulacion,Sala de Ventas,1,2543,2543
BANDEJA HUEVOS TRENCITO 50 UND,2016-12-11,49,CONFITES DE TEMPORADA,TEMUCO III,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,2543,2543
PAÑAL BABYSEC PREMIUM XG 16UN,2016-12-13,50,PANALES BEBE,ANGOL,ANGOL,IX,Clientes,Manipulacion,Sala de Ventas,1,2497,2497
POROTOS HALLADOS SELECTA 1 KG,2016-12-08,49,LEGUMBRES,TEMUCO IV,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,1463,1463
BILZ DESECHABLE 500 CC,2016-12-09,49,BEBIDAS GASEOSAS,ANGOL,ANGOL,IX,Clientes,Manipulacion,Sala de Ventas,2,908,1816
BILZ DESECHABLE 500 CC,2016-12-02,48,BEBIDAS GASEOSAS,TEMUCO III,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,448,448
BILZ DESECHABLE 500 CC,2016-12-16,50,BEBIDAS GASEOSAS,TEMUCO III,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,456,456
BILZ DESECHABLE 500 CC,2016-12-22,51,BEBIDAS GASEOSAS,TEMUCO IV,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,475,475
BILZ DESECHABLE 500 CC,2016-12-22,51,BEBIDAS GASEOSAS,TEMUCO V,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,461,461
BILZ DESECHABLE 500 CC,2016-12-24,51,BEBIDAS GASEOSAS,TEMUCO V,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,461,461
POSTRE CREMA SOPROLE CARAMELO 120 GRS.,2016-12-04,48,POSTRES FRESCOS,ANGOL,ANGOL,IX,Clientes,Manipulacion,Sala de Ventas,2,661,1322
POSTRE CREMA SOPROLE CARAMELO 120 GRS.,2016-12-08,49,POSTRES FRESCOS,ANGOL,ANGOL,IX,Clientes,Manipulacion,Sala de Ventas,1,314,314
POSTRE CREMA SOPROLE CARAMELO 120 GRS.,2016-12-12,50,POSTRES FRESCOS,ANGOL,ANGOL,IX,Clientes,Manipulacion,Sala de Ventas,1,311,311
POSTRE CREMA SOPROLE CARAMELO 120 GRS.,2016-12-19,51,POSTRES FRESCOS,ANGOL,ANGOL,IX,Clientes,Manipulacion,Sala de Ventas,3,921,2763
POSTRE CREMA SOPROLE CARAMELO 120 GRS.,2016-12-05,49,POSTRES FRESCOS,TEMUCO II,TEMUCO,IX,Vencimiento,Caducidad,Bodega,1,304,304
POSTRE CREMA SOPROLE CARAMELO 120 GRS.,2016-12-13,50,POSTRES FRESCOS,TEMUCO II,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,2,602,1204
POSTRE CREMA SOPROLE CARAMELO 120 GRS.,2016-12-25,51,POSTRES FRESCOS,TEMUCO II,TEMUCO,IX,Vencimiento,Caducidad,Bodega,1,301,301
POSTRE CREMA SOPROLE CARAMELO 120 GRS.,2016-12-18,50,POSTRES FRESCOS,TEMUCO IV,TEMUCO,IX,Vencimiento,Caducidad,Bodega,4,1226,4904
FORTIFICANTE P/LECHE ACTIG/EST MILO 1 KG,2016-12-26,52,SABORIZANTES Y FORTIFICANTES PARA LECHE,ANGOL,ANGOL,IX,Clientes,Manipulacion,Sala de Ventas,1,4150,4150
FORTIFICANTE P/LECHE ACTIG/EST MILO 1 KG,2016-12-04,48,SABORIZANTES Y FORTIFICANTES PARA LECHE,TEMUCO III,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,4150,4150
FORTIFICANTE P/LECHE ACTIG/EST MILO 1 KG,2016-12-16,50,SABORIZANTES Y FORTIFICANTES PARA LECHE,TEMUCO III,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,4150,4150
"LECHE SHAKE SHAKE 170 ML LONC, CHOCOLATE",2016-12-10,49,LECHES SABORES,TEMUCO II,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,234,234
"LECHE SHAKE SHAKE 170 ML LONC, CHOCOLATE",2016-12-02,48,LECHES SABORES,TEMUCO II,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,234,234
"LECHE SHAKE SHAKE 170 ML LONC, CHOCOLATE",2016-12-17,50,LECHES SABORES,TEMUCO II,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,246,246
"LECHE SHAKE SHAKE 170 ML LONC, CHOCOLATE",2016-12-05,49,LECHES SABORES,TEMUCO III,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,261,261
"LECHE SHAKE SHAKE 170 ML LONC, CHOCOLATE",2016-12-03,48,LECHES SABORES,TEMUCO IV,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,212,212
"LECHE SHAKE SHAKE 170 ML LONC, CHOCOLATE",2016-12-04,48,LECHES SABORES,TEMUCO IV,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,2,424,848
"LECHE SHAKE SHAKE 170 ML LONC, CHOCOLATE",2016-12-08,49,LECHES SABORES,TEMUCO IV,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,212,212
"LECHE SHAKE SHAKE 170 ML LONC, CHOCOLATE",2016-12-09,49,LECHES SABORES,TEMUCO IV,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,212,212
"LECHE SHAKE SHAKE 170 ML LONC, CHOCOLATE",2016-12-02,48,LECHES SABORES,TEMUCO IV,TEMUCO,IX,Vencimiento,Caducidad,Bodega,38,8056,306128
"LECHE SHAKE SHAKE 170 ML LONC, CHOCOLATE",2016-12-26,52,LECHES SABORES,TEMUCO IV,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,261,261
DURAZNO EN CUBITOS MERKAT 425 GR,2016-12-08,49,CONSERVAS DE FRUTAS,TEMUCO III,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,429,429
DURAZNO EN CUBITOS MERKAT 425 GR,2016-12-10,49,CONSERVAS DE FRUTAS,TEMUCO III,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,429,429
DURAZNO EN CUBITOS MERKAT 425 GR,2016-12-23,51,CONSERVAS DE FRUTAS,TEMUCO III,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,2,858,1716
DURAZNO EN CUBITOS MERKAT 425 GR,2016-12-10,49,CONSERVAS DE FRUTAS,TEMUCO IV,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,429,429
DURAZNO EN CUBITOS MERKAT 425 GR,2016-12-09,49,CONSERVAS DE FRUTAS,TEMUCO V,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,429,429
DURAZNO EN CUBITOS MERKAT 425 GR,2016-12-17,50,CONSERVAS DE FRUTAS,TEMUCO V,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,2,858,1716
PAÑAL PLUS BABYSEC XG 32 UN,2016-12-02,48,PANALES BEBE,TEMUCO III,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,3602,3602
PAÑAL PLUS BABYSEC XG 32 UN,2016-12-11,49,PANALES BEBE,TEMUCO IV,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,3694,3694
CORAZON PALMITO ENTERO DEYCO 410GR,2016-12-13,50,CONSERVAS DE VERDURAS,TEMUCO III,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,1129,1129
CORAZON PALMITO ENTERO DEYCO 410GR,2016-12-16,50,CONSERVAS DE VERDURAS,TEMUCO IV,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,2,2258,4516
CARBON DE LEÑA MERKAT 2.5 KG,2016-12-19,51,CARBON,TEMUCO V,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,1200,1200
CEREAL DE MAIZ AZUCARADOS MERKAT 700 GR,2016-12-23,51,CEREALES,TEMUCO V,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,883,883
JAMON AHUMADO P.F. 1 KG,2016-12-02,48,CECINAS GRANEL,ANGOL,ANGOL,IX,Clientes,Manipulacion,Sala de Ventas,0,269,15
JAMON AHUMADO P.F. 1 KG,2016-12-04,48,CECINAS GRANEL,ANGOL,ANGOL,IX,Clientes,Manipulacion,Sala de Ventas,0,98,2
JAMON AHUMADO P.F. 1 KG,2016-12-05,49,CECINAS GRANEL,ANGOL,ANGOL,IX,Clientes,Manipulacion,Sala de Ventas,0,73,1
JAMON AHUMADO P.F. 1 KG,2016-12-06,49,CECINAS GRANEL,ANGOL,ANGOL,IX,Clientes,Manipulacion,Sala de Ventas,0,318,21
JAMON AHUMADO P.F. 1 KG,2016-12-08,49,CECINAS GRANEL,ANGOL,ANGOL,IX,Clientes,Manipulacion,Sala de Ventas,0,220,10
JAMON AHUMADO P.F. 1 KG,2016-12-15,50,CECINAS GRANEL,ANGOL,ANGOL,IX,Clientes,Manipulacion,Sala de Ventas,0,395,32
JAMON AHUMADO P.F. 1 KG,2016-12-22,51,CECINAS GRANEL,ANGOL,ANGOL,IX,Clientes,Manipulacion,Sala de Ventas,0,124,3
JAMON AHUMADO P.F. 1 KG,2016-12-23,51,CECINAS GRANEL,ANGOL,ANGOL,IX,Clientes,Manipulacion,Sala de Ventas,0,198,8
JAMON AHUMADO P.F. 1 KG,2016-12-25,51,CECINAS GRANEL,ANGOL,ANGOL,IX,Clientes,Manipulacion,Sala de Ventas,0,222,10
JAMON AHUMADO P.F. 1 KG,2016-12-09,49,CECINAS GRANEL,TEMUCO II,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,0,470,45
JAMON AHUMADO P.F. 1 KG,2016-12-10,49,CECINAS GRANEL,TEMUCO II,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,0,173,6
JAMON AHUMADO P.F. 1 KG,2016-12-11,49,CECINAS GRANEL,TEMUCO II,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,0,1089,240
JAMON AHUMADO P.F. 1 KG,2016-12-12,50,CECINAS GRANEL,TEMUCO II,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,0,445,40
JAMON AHUMADO P.F. 1 KG,2016-12-15,50,CECINAS GRANEL,TEMUCO II,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,0,470,45
JAMON AHUMADO P.F. 1 KG,2016-12-14,50,CECINAS GRANEL,TEMUCO II,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,0,718,104
JAMON AHUMADO P.F. 1 KG,2016-12-16,50,CECINAS GRANEL,TEMUCO II,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,0,470,45
JAMON AHUMADO P.F. 1 KG,2016-12-18,50,CECINAS GRANEL,TEMUCO II,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,0,520,55
JAMON AHUMADO P.F. 1 KG,2016-12-20,51,CECINAS GRANEL,TEMUCO II,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,0,396,32
